Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-26,33.0452995300293,33.10300064086914,33.028499603271484,33.0452995300293,0,0.0,0.0
2025-03-27,33.0885009765625,33.15299987792969,33.06169891357422,33.0885009765625,0,0.0,0.0
2025-03-28,33.11140060424805,33.16899871826172,33.08000183105469,33.11140060424805,0,0.0,0.0
2025-03-31,33.18579864501953,33.2760009765625,33.13679885864258,33.18579864501953,0,0.0,0.0
2025-04-01,33.23910140991211,33.26499938964844,33.187801361083984,33.23910140991211,0,0.0,0.0
2025-04-02,33.20349884033203,33.236000061035156,33.0880012512207,33.20349884033203,0,0.0,0.0
2025-04-03,33.26250076293945,33.26250076293945,33.016998291015625,33.26250076293945,0,0.0,0.0
2025-04-04,33.03110122680664,33.1697998046875,32.85200119018555,33.03110122680664,0,0.0,0.0
2025-04-07,33.162498474121094,33.270999908447266,32.90700149536133,33.162498474121094,0,0.0,0.0
2025-04-08,32.980098724365234,33.08100128173828,32.9005012512207,32.980098724365234,0,0.0,0.0
2025-04-09,33.0806999206543,33.11309814453125,32.84000015258789,33.0806999206543,0,0.0,0.0
2025-04-10,32.58810043334961,32.88399887084961,32.569000244140625,32.58810043334961,0,0.0,0.0
2025-04-11,32.78630065917969,32.83300018310547,32.099998474121094,32.78630065917969,0,0.0,0.0
2025-04-14,32.36199951171875,32.520999908447266,32.279998779296875,32.36199951171875,0,0.0,0.0
2025-04-15,32.3568000793457,32.53799819946289,32.32350158691406,32.3568000793457,0,0.0,0.0
2025-04-16,32.50400161743164,32.52899932861328,32.37879943847656,32.50400161743164,0,0.0,0.0
2025-04-17,32.37879943847656,32.54800033569336,32.37820053100586,32.37879943847656,0,0.0,0.0
2025-04-22,32.44060134887695,32.52000045776367,32.42020034790039,32.44060134887695,0,0.0,0.0
2025-04-23,32.57360076904297,32.57360076904297,32.44300079345703,32.57360076904297,0,0.0,0.0
2025-04-24,32.532798767089844,32.5629997253418,32.48249816894531,32.532798767089844,0,0.0,0.0
2025-04-25,32.43560028076172,32.56999969482422,32.367000579833984,32.43560028076172,0,0.0,0.0
2025-04-28,32.51900100708008,32.540000915527344,32.40700149536133,32.51900100708008,0,0.0,0.0
2025-04-29,32.425899505615234,32.45899963378906,32.165000915527344,32.425899505615234,0,0.0,0.0
2025-04-30,32.32170104980469,32.321800231933594,31.850000381469727,32.32170104980469,0,0.0,0.0
2025-05-01,32.03200149536133,32.130401611328125,31.96299934387207,32.03200149536133,0,0.0,0.0
2025-05-02,32.11159896850586,32.124000549316406,29.649999618530273,32.11159896850586,0,0.0,0.0
2025-05-05,30.704299926757812,30.737499237060547,27.891000747680664,30.704299926757812,0,0.0,0.0
2025-05-06,29.15999984741211,30.27079963684082,28.558000564575195,29.15999984741211,0,0.0,0.0
2025-05-07,29.97760009765625,30.34779930114746,29.68199920654297,29.97760009765625,0,0.0,0.0
2025-05-08,30.39069938659668,30.390899658203125,30.11400032043457,30.39069938659668,0,0.0,0.0
2025-05-09,30.268999099731445,30.350000381469727,29.465999603271484,30.268999099731445,0,0.0,0.0
2025-05-12,30.246400833129883,30.461000442504883,30.04199981689453,30.246400833129883,0,0.0,0.0
2025-05-13,30.39310073852539,30.49799919128418,30.215299606323242,30.39310073852539,0,0.0,0.0
2025-05-14,30.424999237060547,30.417999267578125,30.033000946044922,30.424999237060547,0,0.0,0.0
2025-05-15,30.33970069885254,30.34000015258789,30.11199951171875,30.33970069885254,0,0.0,0.0
2025-05-16,30.16699981689453,30.20599937438965,29.993000030517578,30.16699981689453,0,0.0,0.0
2025-05-19,30.202600479125977,30.207000732421875,30.069000244140625,30.202600479125977,0,0.0,0.0
2025-05-20,30.14579963684082,30.21299934387207,30.11400032043457,30.14579963684082,0,0.0,0.0
2025-05-21,30.146299362182617,30.179500579833984,29.974300384521484,30.146299362182617,0,0.0,0.0
2025-05-22,30.0221004486084,30.07699966430664,29.863000869750977,30.0221004486084,0,0.0,0.0
2025-05-23,30.046899795532227,30.091999053955078,29.80900001525879,30.046899795532227,0,0.0,0.0
2025-05-26,29.971500396728516,30.020999908447266,29.691999435424805,29.971500396728516,0,0.0,0.0
2025-05-27,29.915000915527344,30.058000564575195,29.766000747680664,29.915000915527344,0,0.0,0.0
2025-05-28,29.964799880981445,29.961200714111328,29.80699920654297,29.964799880981445,0,0.0,0.0
2025-05-29,29.950000762939453,30.058000564575195,29.67799949645996,29.950000762939453,0,0.0,0.0
2025-05-30,29.850099563598633,29.929000854492188,29.724000930786133,29.850099563598633,0,0.0,0.0
2025-06-02,29.871000289916992,30.017000198364258,29.864500045776367,29.871000289916992,0,0.0,0.0
2025-06-03,29.987300872802734,30.017000198364258,29.93000030517578,29.987300872802734,0,0.0,0.0
2025-06-04,29.965900421142578,30.030000686645508,29.939800262451172,29.965900421142578,0,0.0,0.0
2025-06-05,29.941999435424805,29.94700050354004,29.66699981689453,29.941999435424805,0,0.0,0.0
2025-06-06,29.94529914855957,29.972000122070312,29.729999542236328,29.94529914855957,0,0.0,0.0
2025-06-09,29.917699813842773,29.972999572753906,29.89780044555664,29.917699813842773,0,0.0,0.0
2025-06-10,29.913799285888672,29.95800018310547,29.885299682617188,29.913799285888672,0,0.0,0.0
2025-06-11,29.888900756835938,29.94300079345703,29.783000946044922,29.888900756835938,0,0.0,0.0
2025-06-12,29.8075008392334,29.858999252319336,29.297000885009766,29.8075008392334,0,0.0,0.0
2025-06-13,29.52519989013672,29.639999389648438,29.365999221801758,29.52519989013672,0,0.0,0.0
2025-06-16,29.5049991607666,29.652000427246094,29.326000213623047,29.5049991607666,0,0.0,0.0
2025-06-17,29.0049991607666,29.606000900268555,29.0049991607666,29.0049991607666,0,0.0,0.0
2025-06-18,29.6471004486084,29.6471004486084,29.458999633789062,29.6471004486084,0,0.0,0.0
2025-06-19,29.54170036315918,29.659000396728516,29.51799964904785,29.54170036315918,0,0.0,0.0
2025-06-20,29.571300506591797,29.599000930786133,29.320999145507812,29.571300506591797,0,0.0,0.0
2025-06-23,29.533000946044922,29.822999954223633,29.374000549316406,29.533000946044922,0,0.0,0.0
2025-06-24,29.673900604248047,29.673999786376953,29.431800842285156,29.673900604248047,0,0.0,0.0
2025-06-25,29.458099365234375,29.481000900268555,29.19700050354004,29.458099365234375,0,0.0,0.0
2025-06-26,29.341899871826172,29.352100372314453,28.965999603271484,29.341899871826172,0,0.0,0.0
2025-06-27,28.833999633789062,29.171300888061523,28.73699951171875,28.819000244140625,0,0.0,0.0
2025-06-30,29.094999313354492,29.31800079345703,29.03849983215332,29.094999313354492,0,0.0,0.0
2025-07-01,29.206600189208984,29.312000274658203,29.062999725341797,29.206600189208984,0,0.0,0.0
2025-07-02,29.225900650024414,29.240999221801758,28.899499893188477,29.225900650024414,0,0.0,0.0
2025-07-03,28.96809959411621,28.979000091552734,28.81450080871582,28.96809959411621,0,0.0,0.0
2025-07-04,28.91710090637207,28.98900032043457,28.329999923706055,28.91710090637207,0,0.0,0.0
2025-07-07,28.900999069213867,29.08099937438965,28.900999069213867,28.900999069213867,0,0.0,0.0
2025-07-08,29.068300247192383,29.138999938964844,28.995500564575195,29.068300247192383,0,0.0,0.0
2025-07-09,29.107099533081055,29.20599937438965,29.069499969482422,29.107099533081055,0,0.0,0.0
2025-07-10,29.20560073852539,29.27199935913086,29.16200065612793,29.20560073852539,0,0.0,0.0
2025-07-11,29.243000030517578,29.29400062561035,29.18000030517578,29.243000030517578,0,0.0,0.0
2025-07-14,29.21299934387207,29.37700080871582,29.205299377441406,29.21299934387207,0,0.0,0.0
2025-07-15,29.346099853515625,29.422000885009766,29.197999954223633,29.346099853515625,0,0.0,0.0
2025-07-16,29.388099670410156,29.51889991760254,29.318300247192383,29.388099670410156,0,0.0,0.0
2025-07-17,29.400999069213867,29.499000549316406,29.380800247192383,29.400999069213867,0,0.0,0.0
2025-07-18,29.403200149536133,29.42300033569336,29.305500030517578,29.403200149536133,0,0.0,0.0
2025-07-21,29.378000259399414,29.493000030517578,29.324800491333008,29.378000259399414,0,0.0,0.0
2025-07-22,29.333599090576172,29.482999801635742,29.29400062561035,29.333599090576172,0,0.0,0.0
2025-07-23,29.39900016784668,29.417999267578125,29.238300323486328,29.39900016784668,0,0.0,0.0
2025-07-24,29.23419952392578,29.389999389648438,29.215499877929688,29.23419952392578,0,0.0,0.0
2025-07-25,29.391000747680664,29.520999908447266,29.37190055847168,29.391000747680664,0,0.0,0.0
2025-07-28,29.472000122070312,29.656999588012695,29.446500778198242,29.472000122070312,0,0.0,0.0
2025-07-29,29.656999588012695,29.79599952697754,29.586299896240234,29.656999588012695,0,0.0,0.0
2025-07-30,29.68950080871582,29.83300018310547,29.641000747680664,29.68950080871582,0,0.0,0.0
2025-07-31,29.827999114990234,30.038999557495117,29.791000366210938,29.827999114990234,0,0.0,0.0
2025-08-01,29.9060001373291,30.100000381469727,29.597000122070312,29.9060001373291,0,0.0,0.0
2025-08-04,29.815000534057617,29.920299530029297,29.740999221801758,29.815000534057617,0,0.0,0.0
2025-08-05,29.88409996032715,29.95599937438965,29.722999572753906,29.88409996032715,0,0.0,0.0
2025-08-06,29.937400817871094,29.989999771118164,29.88129997253418,29.937400817871094,0,0.0,0.0
2025-08-07,29.91469955444336,29.94300079345703,29.725299835205078,29.91469955444336,0,0.0,0.0
2025-08-08,29.8080997467041,29.88800048828125,29.76580047607422,29.8080997467041,0,0.0,0.0
2025-08-11,29.85099983215332,29.97100067138672,29.847000122070312,29.85099983215332,0,0.0,0.0
