epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,val_loss,val_loss_epoch,val_mae,val_mae_epoch,val_rmse,val_rmse_epoch
0,,7,,,1.2909380197525024,1.292718529701233,0.8949947357177734,0.8978723287582397,1.1361340284347534,1.1369171142578125
0,,7,1.2954661846160889,,,,,,,
,3.5203658778440106e-05,9,,,,,,,,
1,,9,,1.1000503301620483,,,,,,
1,,15,,,1.290129542350769,1.2916648387908936,0.894060492515564,0.8968207836151123,1.1357938051223755,1.1364691257476807
1,,15,1.208298683166504,,,,,,,
